age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,gender_Male,gender_Other,location_type_Suburban,location_type_Urban
0.8170261699397436,-0.6247349972341616,0.26112032910063265,-0.7028167604316108,1.2282507755308285,0.10153706904935549,1.8260806684434108,-0.00888114932461945,-1.188872495717866,0.47148241251770834,0.0517595977061538,0.15324662981929074,0.14107878442672298,1.5454023818984537,-1.2687141178072647,-1.0061662146839567,1.2572371141874241,0.9851108312031163,-0.47012992569891865,0.5164821437740702,0.818100178023369,-0.9219121610747414,-0.8882053623194085,0.0,-0.6585527740981746,1.0010005005003753
1.6880204878057217,-1.0835881917057937,0.33030044013537446,-0.19997869759150874,-0.19404127223026305,0.5198154173474204,0.5863188063509933,0.9779132200775399,-1.188872495717866,0.24748696741160542,-1.695048842356898,0.5071649434897083,-0.20385711881709864,0.15892497299550093,0.6457240354385292,1.4450474750931113,-0.7953949089757173,0.9851108312031163,0.049534084776266675,1.512110372736133,1.3138183226547782,-0.5803367030996612,1.125865754051132,0.0,1.5184811898627333,-0.9990004995003746
0.14703054081206823,2.281335234419509,-0.6382211143510106,0.6045622029526545,-0.6004104287334322,0.7289545914964531,0.8519820625136542,0.7087874829678599,1.3246428658107596,0.47148241251770834,0.46766636914973764,1.2150015708305433,-0.20385711881709864,-0.18769437923023727,0.007577984356597986,-1.5762159099809494,-0.7953949089757173,-1.015114206772754,0.8228436241738638,-0.4791460851879926,-1.1647724005022677,-0.5256846298236484,-0.8882053623194085,0.0,1.5184811898627333,-0.9990004995003746
-0.7909633399666773,1.4146125337508708,-2.091003446080588,-2.010195723815876,-0.6004104287334322,1.0426633527200018,1.117645318676315,-0.3677154654708591,-0.9456290736344506,-0.9844879806719609,-1.1959607166245976,1.2150015708305433,1.5208223974020094,-0.18769437923023727,-1.6409659809383914,-1.5762159099809494,-0.7953949089757173,0.9851108312031163,-1.5342038519100125,-0.4791460851879926,-1.3300117820460706,-0.8126080145227157,-0.8882053623194085,0.0,-0.6585527740981746,-0.9990004995003746
1.0850244215908138,-0.06391442621327756,-0.9149415584899778,-0.9039519855676516,1.0250661972792439,0.10153706904935549,-0.8305518931831987,1.4264561152603397,-1.3510347771068096,-0.5364970904597549,0.7172104320158885,-1.2624266248623794,0.8309505909143662,0.5055443252212392,-0.045600853233563006,0.8179928102664195,1.2572371141874241,0.9851108312031163,1.4332426206050337,-0.3132080470276488,-0.008096729695646265,-1.4684328938348696,1.125865754051132,0.0,-0.6585527740981746,1.0010005005003753
-1.2599602803560501,1.9754331047717544,0.12276010703114923,0.705129815520675,0.4155124625244903,1.8792200493161315,-0.3877797995787637,0.43966174585818024,0.6759937402549853,1.8154550831543261,-0.4473285280261465,-0.908508311191962,1.5208223974020094,-1.2275524359074519,0.11393565953691974,1.2740325665040135,1.2572371141874241,-1.015114206772754,-0.9320534905657502,1.1802342964154453,0.9833395595671721,0.10281421285049905,-0.8882053623194085,0.0,1.5184811898627333,-0.9990004995003746
-0.3889659624900721,-0.11489811448790363,0.6762009953090834,1.207967878360777,1.8378045102855818,-0.21217169217419335,-1.0076607306249727,-0.27800688643429927,1.8111297099775907,0.13548924485855385,-0.530509882314863,-0.5545899975215444,-1.583600731792385,1.1987830296727155,1.9751949751925528,-0.2651016107978665,-0.7953949089757173,-1.015114206772754,0.30524177247040557,-0.6450841233483364,-0.9995330189584646,-0.38905444663361627,1.125865754051132,0.0,-0.6585527740981746,1.0010005005003753
0.8170261699397436,0.7008408979061094,-0.08478022607307632,1.006832653224736,-0.19404127223026305,1.983789636390648,-0.7419974744623118,0.17053600874850058,1.243561725116288,-0.8724902581189093,-1.029598008047164,0.15324662981929074,0.8309505909143662,-1.2275524359074519,0.22029333471724175,-1.5192109404512502,-0.7953949089757173,0.9851108312031163,-0.01851715469072211,-0.147270008867305,-0.3385754927832524,-0.8672600877987284,-0.8882053623194085,0.0,-0.6585527740981746,1.0010005005003753
-0.5229650883156072,-0.012930737938651946,-0.49986089228152714,0.9062650406567155,0.8218816190276592,-1.1532979758448398,-0.4763342182996508,0.08082742971194057,2.459778835533365,-0.2005039228006004,0.46766636914973764,-0.2006716838511268,0.48601468767054457,1.1987830296727155,-1.6409659809383914,-0.8351513060948591,1.2572371141874241,-1.015114206772754,-0.7897645353165922,-1.6407123523103992,-1.6604905451336769,1.4281269897938098,-0.8882053623194085,0.0,1.5184811898627333,-0.9990004995003746
-0.254966836664537,0.39493876825835433,2.3365236601428867,0.10172414011255249,0.8218816190276592,-1.0487283887703234,-0.7419974744623118,0.17053600874850058,2.5408599762278365,-0.6484948130128064,0.46766636914973764,0.15324662981929074,-1.583600731792385,-0.5343137314559755,0.22029333471724175,-0.15109167173846794,1.2572371141874241,-1.015114206772754,1.212591632030253,-1.1428982378293677,-0.3385754927832524,-0.36172840999560996,1.125865754051132,0.0,-0.6585527740981746,1.0010005005003753
